period,year,quarter,region,rent_index,asking_mean_eur_sqm,asking_median_eur_sqm,asking_p25_eur_sqm,asking_p75_eur_sqm,index_qoq_pct,index_yoy_pct,is_national_reference
2012-Q1,2012,1,Aachen,90.341499,7.260000,7.000000,6.000000,8.430000,,,False
2012-Q2,2012,2,Aachen,92.151344,7.570000,7.410000,6.360000,8.670000,2.003337,,False
2012-Q3,2012,3,Aachen,92.858398,7.340000,7.140000,6.030000,8.290000,0.767275,,False
2012-Q4,2012,4,Aachen,92.267265,7.040000,6.850000,5.780000,8.000000,-0.636596,,False
2013-Q1,2013,1,Aachen,94.543724,7.450000,7.270000,6.180000,8.480000,2.467244,4.651489,False
2013-Q2,2013,2,Aachen,94.774292,7.560000,7.290000,6.250000,8.650000,0.243874,2.846348,False
2013-Q3,2013,3,Aachen,96.835052,7.660000,7.390000,6.320000,8.800000,2.174388,4.282493,False
2013-Q4,2013,4,Aachen,96.023376,7.320000,7.080000,6.000000,8.500000,-0.838205,4.070903,False
2014-Q1,2014,1,Aachen,96.790131,7.830000,7.630000,6.550000,8.930000,0.798508,2.376050,False
2014-Q2,2014,2,Aachen,97.410049,7.960000,7.840000,6.700000,9.000000,0.640477,2.781089,False
2014-Q3,2014,3,Aachen,98.507179,7.960000,7.860000,6.670000,9.050000,1.126300,1.726778,False
2014-Q4,2014,4,Aachen,98.274300,7.880000,7.750000,6.540000,9.000000,-0.236409,2.344141,False
2015-Q1,2015,1,Aachen,99.700363,8.040000,7.860000,6.970000,9.000000,1.451105,3.006745,False
2015-Q2,2015,2,Aachen,99.493500,7.990000,7.810000,6.750000,9.070000,-0.207485,2.138845,False
2015-Q3,2015,3,Aachen,100.039703,8.160000,8.000000,6.990000,9.270000,0.548984,1.555749,False
2015-Q4,2015,4,Aachen,100.766426,8.190000,8.000000,6.990000,9.290000,0.726434,2.535888,False
2016-Q1,2016,1,Aachen,102.569931,8.400000,8.280000,7.220000,9.500000,1.789788,2.878192,False
2016-Q2,2016,2,Aachen,102.818314,8.440000,8.300000,7.330000,9.500000,0.242159,3.341740,False
2016-Q3,2016,3,Aachen,103.701668,8.540000,8.410000,7.260000,9.790000,0.859141,3.660511,False
2016-Q4,2016,4,Aachen,103.406807,8.450000,8.290000,7.140000,9.680000,-0.284336,2.620298,False
2017-Q1,2017,1,Aachen,103.826714,8.460000,8.300000,7.300000,9.520000,0.406073,1.225293,False
2017-Q2,2017,2,Aachen,103.690117,8.520000,8.420000,7.380000,9.620000,-0.131562,0.847907,False
2017-Q3,2017,3,Aachen,104.417336,8.480000,8.400000,7.180000,9.610000,0.701338,0.690122,False
2017-Q4,2017,4,Aachen,104.355179,8.380000,8.170000,7.100000,9.400000,-0.059527,0.917127,False
2018-Q1,2018,1,Aachen,105.244759,8.620000,8.490000,7.270000,9.820000,0.852454,1.365781,False
2018-Q2,2018,2,Aachen,105.888466,8.720000,8.580000,7.500000,9.900000,0.611629,2.120114,False
2018-Q3,2018,3,Aachen,107.375313,8.740000,8.570000,7.500000,10.000000,1.404163,2.832841,False
2018-Q4,2018,4,Aachen,107.104179,8.680000,8.530000,7.460000,9.830000,-0.252510,2.634273,False
2019-Q1,2019,1,Aachen,108.166412,8.870000,8.690000,7.620000,10.000000,0.991775,2.776056,False
2019-Q2,2019,2,Aachen,108.596313,9.020000,8.890000,7.670000,10.000000,0.397444,2.557264,False
2019-Q3,2019,3,Aachen,109.709793,9.050000,9.000000,7.810000,10.000000,1.025338,2.174131,False
2019-Q4,2019,4,Aachen,111.176239,8.990000,8.870000,7.690000,10.000000,1.336659,3.801961,False
2020-Q1,2020,1,Aachen,111.043709,9.090000,8.950000,7.780000,10.170000,-0.119207,2.660065,False
2020-Q2,2020,2,Aachen,112.141266,9.130000,9.000000,7.750000,10.100000,0.988401,3.264340,False
2020-Q3,2020,3,Aachen,113.379539,9.320000,9.200000,8.000000,10.330000,1.104209,3.344958,False
2020-Q4,2020,4,Aachen,113.610123,9.260000,9.090000,8.000000,10.150000,0.203373,2.189212,False
2021-Q1,2021,1,Aachen,113.504509,9.330000,9.090000,8.000000,10.530000,-0.092962,2.216064,False
2021-Q2,2021,2,Aachen,114.371399,9.480000,9.330000,8.140000,10.600000,0.763749,1.988682,False
2021-Q3,2021,3,Aachen,115.685364,9.700000,9.560000,8.310000,10.910000,1.148858,2.033722,False
2021-Q4,2021,4,Aachen,116.598557,9.540000,9.470000,8.240000,10.680000,0.789376,2.630429,False
2022-Q1,2022,1,Aachen,117.190170,9.630000,9.530000,8.330000,10.810000,0.507394,3.247150,False
2022-Q2,2022,2,Aachen,119.968155,9.820000,9.800000,8.530000,10.910000,2.370493,4.893493,False
2022-Q3,2022,3,Aachen,121.491577,10.050000,10.000000,8.550000,11.390000,1.269856,5.018970,False
2022-Q4,2022,4,Aachen,121.724831,10.040000,10.000000,8.560000,11.390000,0.191991,4.396516,False
2023-Q1,2023,1,Aachen,123.502243,10.070000,10.000000,8.670000,11.120000,1.460189,5.386179,False
2023-Q2,2023,2,Aachen,125.026688,10.210000,10.000000,8.750000,11.440000,1.234346,4.216563,False
2023-Q3,2023,3,Aachen,127.881523,10.480000,10.000000,9.000000,11.780000,2.283381,5.259579,False
2023-Q4,2023,4,Aachen,127.864578,10.450000,10.060000,8.890000,12.000000,-0.013250,5.043957,False
2024-Q1,2024,1,Aachen,130.541092,10.810000,10.500000,9.140000,12.290000,2.093241,5.699369,False
2024-Q2,2024,2,Aachen,131.452957,10.840000,10.710000,9.190000,12.280000,0.698527,5.139918,False
2024-Q3,2024,3,Aachen,134.118668,11.150000,10.880000,9.450000,12.510000,2.027882,4.877284,False
2024-Q4,2024,4,Aachen,133.361069,10.830000,10.500000,9.200000,12.020000,-0.564872,4.298681,False
2025-Q1,2025,1,Aachen,136.558273,11.250000,10.940000,9.520000,12.800000,2.397405,4.609416,False
2025-Q2,2025,2,Aachen,137.824753,11.400000,11.110000,9.640000,12.890000,0.927428,4.847206,False
2025-Q3,2025,3,Aachen,140.619019,11.570000,11.230000,9.850000,13.010000,2.027405,4.846716,False
2025-Q4,2025,4,Aachen,140.811295,11.560000,11.160000,9.790000,13.090000,0.136735,5.586507,False
2026-Q1,2026,1,Aachen,142.068222,11.570000,11.250000,9.800000,13.080000,0.892633,4.034870,False
2012-Q1,2012,1,Augsburg,84.544258,7.060000,7.000000,6.360000,7.810000,,,False
2012-Q2,2012,2,Augsburg,84.310532,7.130000,7.030000,6.350000,7.970000,-0.276455,,False
2012-Q3,2012,3,Augsburg,84.826530,7.060000,7.000000,6.370000,7.720000,0.612022,,False
2012-Q4,2012,4,Augsburg,85.816589,7.160000,7.110000,6.480000,7.900000,1.167157,,False
2013-Q1,2013,1,Augsburg,88.753700,7.430000,7.460000,6.640000,8.100000,3.422544,4.978981,False
2013-Q2,2013,2,Augsburg,90.656860,7.620000,7.500000,6.840000,8.330000,2.144316,7.527326,False
2013-Q3,2013,3,Augsburg,90.827454,7.510000,7.460000,6.720000,8.250000,0.188175,7.074347,False
2013-Q4,2013,4,Augsburg,93.071411,7.810000,7.620000,7.020000,8.530000,2.470572,8.453869,False
2014-Q1,2014,1,Augsburg,93.187988,8.000000,7.950000,7.200000,8.750000,0.125256,4.996173,False
2014-Q2,2014,2,Augsburg,94.558441,8.010000,8.000000,7.200000,8.790000,1.470633,4.303680,False
2014-Q3,2014,3,Augsburg,95.253632,8.050000,8.000000,7.200000,8.870000,0.735197,4.873172,False
2014-Q4,2014,4,Augsburg,95.766907,8.050000,8.010000,7.220000,8.910000,0.538851,2.896159,False
2015-Q1,2015,1,Augsburg,97.288239,8.300000,8.110000,7.430000,9.120000,1.588578,4.399977,False
2015-Q2,2015,2,Augsburg,100.086205,8.610000,8.440000,7.580000,9.450000,2.875955,5.845870,False
2015-Q3,2015,3,Augsburg,100.569862,8.610000,8.540000,7.740000,9.440000,0.483241,5.581132,False
2015-Q4,2015,4,Augsburg,102.055687,8.660000,8.540000,7.730000,9.500000,1.477405,6.566757,False
2016-Q1,2016,1,Augsburg,104.903214,8.950000,8.890000,8.010000,9.870000,2.790169,7.827231,False
2016-Q2,2016,2,Augsburg,105.590988,9.070000,9.000000,8.130000,10.000000,0.655628,5.500042,False
2016-Q3,2016,3,Augsburg,106.211105,9.080000,8.990000,8.100000,10.000000,0.587282,5.609278,False
2016-Q4,2016,4,Augsburg,107.312943,9.140000,9.080000,8.220000,10.000000,1.037403,5.151360,False
2017-Q1,2017,1,Augsburg,110.894287,9.600000,9.500000,8.550000,10.480000,3.337290,5.711049,False
2017-Q2,2017,2,Augsburg,111.175095,9.570000,9.500000,8.520000,10.500000,0.253221,5.288431,False
2017-Q3,2017,3,Augsburg,113.375465,9.670000,9.550000,8.670000,10.510000,1.979194,6.745396,False
2017-Q4,2017,4,Augsburg,113.820007,9.650000,9.500000,8.640000,10.480000,0.392097,6.063635,False
2018-Q1,2018,1,Augsburg,115.272545,9.880000,9.640000,8.720000,10.830000,1.276171,3.948136,False
2018-Q2,2018,2,Augsburg,117.151337,10.070000,9.950000,8.840000,11.040000,1.629869,5.375522,False
2018-Q3,2018,3,Augsburg,118.412079,10.190000,10.000000,9.000000,11.190000,1.076165,4.442419,False
2018-Q4,2018,4,Augsburg,120.011528,10.320000,10.000000,9.170000,11.430000,1.350748,5.439747,False
2019-Q1,2019,1,Augsburg,120.583389,10.350000,10.000000,9.040000,11.500000,0.476505,4.607207,False
2019-Q2,2019,2,Augsburg,121.866997,10.510000,10.280000,9.290000,11.610000,1.064498,4.025272,False
2019-Q3,2019,3,Augsburg,122.188446,10.630000,10.470000,9.240000,11.850000,0.263771,3.189174,False
2019-Q4,2019,4,Augsburg,124.166603,10.690000,10.530000,9.290000,11.960000,1.618940,3.462230,False
2020-Q1,2020,1,Augsburg,124.172523,10.700000,10.440000,9.320000,12.000000,0.004768,2.976475,False
2020-Q2,2020,2,Augsburg,126.152054,10.950000,10.780000,9.530000,12.100000,1.594177,3.516175,False
2020-Q3,2020,3,Augsburg,128.007080,11.070000,10.970000,9.680000,12.190000,1.470469,4.762017,False
2020-Q4,2020,4,Augsburg,128.783081,11.070000,10.920000,9.820000,12.090000,0.606217,3.717971,False
2021-Q1,2021,1,Augsburg,128.547714,11.200000,10.980000,9.840000,12.280000,-0.182762,3.523477,False
2021-Q2,2021,2,Augsburg,130.852417,11.370000,11.040000,10.000000,12.620000,1.792877,3.725951,False
2021-Q3,2021,3,Augsburg,130.380569,11.360000,11.070000,10.000000,12.590000,-0.360595,1.854186,False
2021-Q4,2021,4,Augsburg,133.330933,11.610000,11.430000,10.000000,13.000000,2.262886,3.531405,False
2022-Q1,2022,1,Augsburg,136.406509,11.880000,11.620000,10.370000,13.130000,2.306724,6.113524,False
2022-Q2,2022,2,Augsburg,137.751358,11.920000,11.860000,10.480000,13.130000,0.985912,5.272307,False
2022-Q3,2022,3,Augsburg,138.874130,12.030000,11.880000,10.530000,13.380000,0.815072,6.514438,False
2022-Q4,2022,4,Augsburg,138.316071,11.870000,11.540000,10.430000,13.020000,-0.401846,3.738921,False
2023-Q1,2023,1,Augsburg,140.654282,12.160000,11.960000,10.390000,13.500000,1.690484,3.114054,False
2023-Q2,2023,2,Augsburg,143.305573,12.410000,12.020000,10.800000,14.000000,1.884970,4.032058,False
2023-Q3,2023,3,Augsburg,143.206207,12.390000,12.280000,10.700000,13.920000,-0.069338,3.119427,False
2023-Q4,2023,4,Augsburg,144.684433,12.450000,12.200000,10.710000,14.080000,1.032236,4.604210,False
2024-Q1,2024,1,Augsburg,147.781799,12.860000,12.500000,11.040000,14.360000,2.140774,5.067402,False
2024-Q2,2024,2,Augsburg,153.341812,13.460000,13.060000,11.450000,15.040000,3.762312,7.003384,False
2024-Q3,2024,3,Augsburg,153.711090,13.480000,13.070000,11.520000,15.160000,0.240820,7.335494,False
2024-Q4,2024,4,Augsburg,154.153107,13.250000,12.850000,11.200000,14.820000,0.287563,6.544362,False
2025-Q1,2025,1,Augsburg,158.720978,13.830000,13.440000,11.930000,15.450000,2.963204,7.402250,False
2025-Q2,2025,2,Augsburg,160.857651,14.000000,13.560000,11.940000,15.610000,1.346182,4.901363,False
2025-Q3,2025,3,Augsburg,161.413757,14.230000,13.920000,12.210000,16.010000,0.345713,5.011133,False
2025-Q4,2025,4,Augsburg,163.053848,14.210000,13.890000,12.350000,15.750000,1.016079,5.773962,False
2026-Q1,2026,1,Augsburg,168.092865,14.860000,14.410000,12.630000,16.500000,3.090400,5.904630,False
2012-Q1,2012,1,Berlin,83.688828,7.180000,6.860000,5.900000,8.140000,,,False
2012-Q2,2012,2,Berlin,85.733414,7.450000,7.030000,6.030000,8.500000,2.443081,,False
2012-Q3,2012,3,Berlin,86.569344,7.500000,7.120000,6.110000,8.530000,0.975034,,False
2012-Q4,2012,4,Berlin,87.206215,7.610000,7.350000,6.240000,8.730000,0.735678,,False
2013-Q1,2013,1,Berlin,89.889275,7.880000,7.520000,6.430000,9.000000,3.076684,7.408931,False
2013-Q2,2013,2,Berlin,91.726738,8.090000,7.760000,6.500000,9.240000,2.044141,6.990652,False
2013-Q3,2013,3,Berlin,92.238060,8.070000,7.750000,6.500000,9.240000,0.557441,6.548180,False
2013-Q4,2013,4,Berlin,93.211563,8.180000,7.880000,6.580000,9.430000,1.055425,6.886376,False
2014-Q1,2014,1,Berlin,93.734604,8.310000,8.000000,6.800000,9.500000,0.561133,4.277851,False
2014-Q2,2014,2,Berlin,95.191963,8.410000,8.090000,6.900000,9.650000,1.554772,3.777770,False
2014-Q3,2014,3,Berlin,96.756401,8.500000,8.140000,6.960000,9.820000,1.643456,4.898565,False
2014-Q4,2014,4,Berlin,98.326317,8.590000,8.240000,7.000000,10.000000,1.622545,5.487252,False
2015-Q1,2015,1,Berlin,99.758842,8.740000,8.500000,7.020000,10.000000,1.456910,6.426910,False
2015-Q2,2015,2,Berlin,100.165337,8.740000,8.470000,7.060000,10.000000,0.407477,5.224573,False
2015-Q3,2015,3,Berlin,99.296074,8.590000,8.210000,6.990000,9.980000,-0.867828,2.624811,False
2015-Q4,2015,4,Berlin,100.779747,8.770000,8.460000,7.000000,10.000000,1.494191,2.495192,False
2016-Q1,2016,1,Berlin,102.896736,8.940000,8.530000,7.180000,10.230000,2.100610,3.145479,False
2016-Q2,2016,2,Berlin,105.045341,9.140000,8.770000,7.340000,10.520000,2.088118,4.871950,False
2016-Q3,2016,3,Berlin,106.785805,9.320000,9.000000,7.500000,10.830000,1.656869,7.542827,False
2016-Q4,2016,4,Berlin,108.226997,9.390000,9.000000,7.560000,11.000000,1.349611,7.389630,False
2017-Q1,2017,1,Berlin,110.960930,9.760000,9.430000,7.880000,11.300000,2.526110,7.837172,False
2017-Q2,2017,2,Berlin,112.529442,9.920000,9.500000,8.000000,11.570000,1.413571,7.124638,False
2017-Q3,2017,3,Berlin,114.164703,10.130000,9.770000,8.110000,11.750000,1.453186,6.910000,False
2017-Q4,2017,4,Berlin,115.531662,10.160000,9.800000,8.080000,11.820000,1.197357,6.749392,False
2018-Q1,2018,1,Berlin,117.479759,10.370000,10.000000,8.330000,12.000000,1.686202,5.874887,False
2018-Q2,2018,2,Berlin,119.937447,10.620000,10.140000,8.500000,12.320000,2.092009,6.583170,False
2018-Q3,2018,3,Berlin,121.606697,10.780000,10.260000,8.500000,12.680000,1.391768,6.518647,False
2018-Q4,2018,4,Berlin,121.697609,10.700000,10.160000,8.430000,12.580000,0.074759,5.337019,False
2019-Q1,2019,1,Berlin,122.032814,10.720000,10.090000,8.300000,12.580000,0.275441,3.875608,False
2019-Q2,2019,2,Berlin,123.421982,10.960000,10.420000,8.500000,13.000000,1.138356,2.905294,False
2019-Q3,2019,3,Berlin,122.831444,10.740000,10.090000,8.170000,12.690000,-0.478471,1.007138,False
2019-Q4,2019,4,Berlin,122.589691,10.780000,10.100000,8.150000,12.780000,-0.196817,0.733032,False
2020-Q1,2020,1,Berlin,121.289009,10.760000,10.000000,8.000000,12.900000,-1.061004,-0.609512,False
2020-Q2,2020,2,Berlin,118.393303,10.670000,9.930000,7.630000,13.000000,-2.387443,-4.074379,False
2020-Q3,2020,3,Berlin,118.232651,10.640000,9.940000,7.370000,13.080000,-0.135694,-3.743987,False
2020-Q4,2020,4,Berlin,119.707115,10.820000,10.000000,7.500000,13.220000,1.247087,-2.351402,False
2021-Q1,2021,1,Berlin,120.701759,10.970000,10.000000,7.430000,13.460000,0.830898,-0.484174,False
2021-Q2,2021,2,Berlin,124.385765,11.090000,10.030000,7.630000,13.700000,3.052156,5.061487,False
2021-Q3,2021,3,Berlin,126.102829,11.190000,10.130000,7.610000,13.760000,1.380434,6.656518,False
2021-Q4,2021,4,Berlin,127.362526,11.350000,10.490000,7.740000,14.000000,0.998944,6.395118,False
2022-Q1,2022,1,Berlin,130.175156,11.810000,10.880000,7.910000,14.790000,2.208365,7.848598,False
2022-Q2,2022,2,Berlin,134.027405,12.180000,11.050000,7.890000,15.340000,2.959281,7.751401,False
2022-Q3,2022,3,Berlin,135.827133,12.280000,11.290000,7.980000,15.330000,1.342806,7.711408,False
2022-Q4,2022,4,Berlin,139.237610,12.830000,11.860000,8.200000,16.260000,2.510895,9.323845,False
2023-Q1,2023,1,Berlin,144.512436,13.630000,12.500000,9.060000,17.320000,3.788363,11.013838,False
2023-Q2,2023,2,Berlin,146.016983,14.180000,13.000000,9.310000,18.000000,1.041119,8.945617,False
2023-Q3,2023,3,Berlin,150.935577,14.710000,13.680000,9.660000,18.890000,3.368508,11.123289,False
2023-Q4,2023,4,Berlin,151.759720,14.930000,13.980000,10.000000,19.310000,0.546023,8.993339,False
2024-Q1,2024,1,Berlin,159.581635,16.040000,15.450000,10.750000,20.240000,5.154144,10.427614,False
2024-Q2,2024,2,Berlin,163.643417,16.310000,15.760000,11.190000,20.560000,2.545270,12.071496,False
2024-Q3,2024,3,Berlin,163.811066,15.730000,15.000000,10.370000,20.000000,0.102447,8.530453,False
2024-Q4,2024,4,Berlin,160.977829,15.410000,14.800000,10.000000,19.780000,-1.729576,6.074147,False
2025-Q1,2025,1,Berlin,164.114960,15.690000,15.150000,10.290000,20.000000,1.948797,2.840756,False
2025-Q2,2025,2,Berlin,165.487381,15.690000,15.030000,10.450000,20.000000,0.836256,1.126818,False
2025-Q3,2025,3,Berlin,165.115112,15.870000,15.330000,10.920000,20.000000,-0.224953,0.796067,False
2025-Q4,2025,4,Berlin,166.240677,15.930000,15.520000,11.000000,20.000000,0.681685,3.269300,False
2026-Q1,2026,1,Berlin,163.323471,15.840000,15.500000,10.850000,19.990000,-1.754809,-0.482277,False
2012-Q1,2012,1,Bielefeld,91.370270,5.830000,5.660000,5.110000,6.410000,,,False
2012-Q2,2012,2,Bielefeld,93.005333,5.960000,5.800000,5.120000,6.600000,1.789491,,False
2012-Q3,2012,3,Bielefeld,91.746559,5.880000,5.710000,5.110000,6.440000,-1.353443,,False
2012-Q4,2012,4,Bielefeld,92.689590,6.000000,5.820000,5.190000,6.670000,1.027866,,False
2013-Q1,2013,1,Bielefeld,94.191536,6.190000,6.000000,5.350000,6.830000,1.620404,3.087729,False
2013-Q2,2013,2,Bielefeld,94.990921,6.200000,6.000000,5.320000,6.920000,0.848680,2.134919,False
2013-Q3,2013,3,Bielefeld,95.346581,6.250000,6.000000,5.330000,6.920000,0.374414,3.923876,False
2013-Q4,2013,4,Bielefeld,95.772232,6.270000,6.000000,5.310000,6.980000,0.446426,3.325769,False
2014-Q1,2014,1,Bielefeld,95.861076,6.330000,6.060000,5.460000,7.040000,0.092766,1.772495,False
2014-Q2,2014,2,Bielefeld,97.520966,6.430000,6.180000,5.510000,7.200000,1.731557,2.663459,False
2014-Q3,2014,3,Bielefeld,97.470085,6.470000,6.230000,5.560000,7.140000,-0.052174,2.227143,False
2014-Q4,2014,4,Bielefeld,98.718552,6.430000,6.220000,5.530000,7.090000,1.280871,3.076382,False
2015-Q1,2015,1,Bielefeld,98.997231,6.440000,6.250000,5.560000,7.060000,0.282296,3.271562,False
2015-Q2,2015,2,Bielefeld,100.142921,6.570000,6.410000,5.650000,7.340000,1.157296,2.688607,False
2015-Q3,2015,3,Bielefeld,99.922478,6.590000,6.390000,5.600000,7.340000,-0.220129,2.516046,False
2015-Q4,2015,4,Bielefeld,100.937393,6.680000,6.450000,5.760000,7.470000,1.015703,2.247644,False
2016-Q1,2016,1,Bielefeld,102.085114,6.740000,6.520000,5.790000,7.500000,1.137062,3.119161,False
2016-Q2,2016,2,Bielefeld,103.026039,6.770000,6.600000,5.830000,7.500000,0.921707,2.879003,False
2016-Q3,2016,3,Bielefeld,104.143059,6.950000,6.760000,6.000000,7.690000,1.084211,4.223855,False
2016-Q4,2016,4,Bielefeld,105.166832,6.910000,6.750000,5.920000,7.660000,0.983045,4.190161,False
2017-Q1,2017,1,Bielefeld,105.054199,6.970000,6.790000,5.970000,7.780000,-0.107099,2.908441,False
2017-Q2,2017,2,Bielefeld,106.866348,7.090000,6.900000,6.150000,7.960000,1.724966,3.727513,False
2017-Q3,2017,3,Bielefeld,106.494804,7.160000,6.920000,6.020000,8.110000,-0.347672,2.258188,False
2017-Q4,2017,4,Bielefeld,107.768814,7.170000,7.000000,6.110000,8.100000,1.196312,2.474147,False
2018-Q1,2018,1,Bielefeld,108.721207,7.340000,7.120000,6.250000,8.300000,0.883737,3.490586,False
2018-Q2,2018,2,Bielefeld,110.088692,7.440000,7.260000,6.400000,8.310000,1.257791,3.015302,False
2018-Q3,2018,3,Bielefeld,111.428230,7.500000,7.310000,6.430000,8.450000,1.216781,4.632551,False
2018-Q4,2018,4,Bielefeld,111.878815,7.500000,7.380000,6.450000,8.450000,0.404372,3.813720,False
2019-Q1,2019,1,Bielefeld,113.270317,7.610000,7.460000,6.570000,8.530000,1.243759,4.184198,False
2019-Q2,2019,2,Bielefeld,113.977074,7.670000,7.580000,6.590000,8.670000,0.623956,3.532045,False
2019-Q3,2019,3,Bielefeld,114.457573,7.770000,7.600000,6.670000,8.750000,0.421575,2.718649,False
2019-Q4,2019,4,Bielefeld,115.724922,7.760000,7.660000,6.670000,8.740000,1.107266,3.437744,False
2020-Q1,2020,1,Bielefeld,118.140503,7.940000,7.780000,6.870000,8.910000,2.087347,4.299614,False
2020-Q2,2020,2,Bielefeld,118.575462,8.030000,7.890000,6.940000,9.000000,0.368171,4.034486,False
2020-Q3,2020,3,Bielefeld,119.114670,8.060000,8.000000,6.880000,9.090000,0.454738,4.068841,False
2020-Q4,2020,4,Bielefeld,119.607079,8.030000,7.930000,6.970000,9.030000,0.413391,3.354642,False
2021-Q1,2021,1,Bielefeld,120.880638,8.210000,8.090000,7.000000,9.290000,1.064786,2.319387,False
2021-Q2,2021,2,Bielefeld,121.309700,8.260000,8.060000,7.000000,9.320000,0.354947,2.305905,False
2021-Q3,2021,3,Bielefeld,121.901634,8.290000,8.070000,7.010000,9.500000,0.487953,2.339732,False
2021-Q4,2021,4,Bielefeld,124.027847,8.450000,8.260000,7.200000,9.500000,1.744204,3.696076,False
2022-Q1,2022,1,Bielefeld,125.828537,8.490000,8.330000,7.270000,9.520000,1.451843,4.093210,False
2022-Q2,2022,2,Bielefeld,127.818230,8.710000,8.500000,7.500000,9.910000,1.581273,5.365218,False
2022-Q3,2022,3,Bielefeld,129.029205,8.840000,8.610000,7.560000,10.000000,0.947420,5.846986,False
2022-Q4,2022,4,Bielefeld,129.585968,8.720000,8.530000,7.500000,9.750000,0.431501,4.481349,False
